,mean_hr,max_hr,min_hr,std_hr,max_over_min,%crashes,last_obstacle_crash,lin_regression_hr_slope
172,141.24489795918367,146.0,134.0,2.795313132764214,1.028169014084507,33.33333333333333,0,0.09440869552060809
173,141.6,147.0,134.0,3.1687247161169765,1.0352112676056338,33.33333333333333,0,0.5115145490836287
174,141.91836734693877,147.0,134.0,3.3281422163490695,1.0352112676056338,33.33333333333333,0,0.7223844719775826
175,142.62,149.0,134.0,3.2191391928366726,1.0492957746478873,27.77777777777778,0,0.7709000801680683
176,143.42,149.0,139.0,2.836280979719458,1.0492957746478873,22.22222222222222,0,0.5602177117714372
177,143.82,149.0,140.0,2.8904487329048094,1.0275862068965518,27.77777777777778,1,0.4014181844860826
178,144.14,149.0,140.0,2.828499277579067,1.0347222222222223,33.33333333333333,1,-0.02546480497445778
179,144.22448979591837,149.0,140.0,2.823010406481358,1.0492957746478873,33.33333333333333,0,-0.39943944622094396
180,144.40816326530611,149.0,141.0,2.6293089027579946,1.0492957746478873,33.33333333333333,0,-0.7799782478475954
181,144.51020408163265,149.0,141.0,2.574898452525133,1.0492957746478873,27.77777777777778,0,-0.6990650563125584
182,144.6326530612245,149.0,141.0,2.530595100885531,1.0492957746478873,27.77777777777778,0,-0.5225609619068515
183,144.94,149.0,141.0,2.376844074629642,1.0352112676056338,27.77777777777778,1,0.11270532301142355
184,145.3,149.0,142.0,2.1969366427471,1.0352112676056338,22.22222222222222,0,0.5012017078705141
185,145.44,149.0,142.0,2.223804425404577,1.034965034965035,22.22222222222222,0,0.552679094813764
186,145.64,149.0,142.0,2.2016691256352554,1.0277777777777777,27.77777777777778,1,0.3983920355309207
187,145.9,149.0,142.0,2.082482819587607,1.0277777777777777,27.77777777777778,1,0.2585440292765712
188,146.09803921568627,149.0,142.0,1.9105486328359642,1.0136986301369864,27.77777777777778,0,0.06624245182437585
189,146.31372549019608,149.0,142.0,1.6910375049469644,1.0136986301369864,27.77777777777778,0,-0.05058518559188992
190,146.41176470588235,149.0,142.0,1.687322975464215,1.0136986301369864,33.33333333333333,1,-0.0397447173172766
191,146.58823529411765,151.0,142.0,1.867366815472903,1.0342465753424657,38.88888888888889,1,0.2710843294576545
192,146.6530612244898,151.0,142.0,1.9637445141888503,1.0342465753424657,38.88888888888889,0,0.3446057721799091
193,146.6,151.0,142.0,1.895214165917371,1.0342465753424657,44.44444444444444,1,0.23042996928094417
194,146.76470588235293,151.0,142.0,2.025717011767613,1.0342465753424657,50.0,1,0.2814073817671165
195,146.80392156862746,151.0,142.0,2.078649637078238,1.0272108843537415,44.44444444444444,0,0.2147696186205255
196,146.86274509803923,151.0,142.0,2.107316851763277,1.0272108843537415,44.44444444444444,1,0.017670233439244433
197,147.12,151.0,143.0,1.9234323062522096,1.0272108843537415,50.0,1,-0.04689394889046895
198,147.33333333333334,151.0,143.0,1.7165857586111644,1.0204081632653061,55.55555555555556,1,-0.01883534445486686
