,Time,Logtype,Gamemode,Points,Heartrate,physDifficulty,psyStress,psyDifficulty,obstacle,userID,timedelta,mean_hr,%crashes
7759,398.14,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:06:38.140000000,,20.208333333333332
7760,398.77,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:06:38.770000000,,19.95841995841996
7761,399.14,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:06:39.140000000,,20.16632016632017
7762,400.14,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:06:40.140000000,,20.12448132780083
7763,400.39,EVENT_PICKUP,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:06:40.390000000,,20.28985507246377
7764,400.59,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",3,0 days 00:06:40.590000000,,20.28985507246377
7765,401.14,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:06:41.140000000,,20.582120582120584
7766,402.14,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:42.140000000,,20.824742268041238
7767,402.41,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:06:42.410000000,,20.70393374741201
7768,403.15,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:43.150000000,,20.74688796680498
7769,404.16,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:44.160000000,,20.28985507246377
7770,404.23,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",3,0 days 00:06:44.230000000,,20.082815734989648
7771,405.16,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:45.160000000,,19.587628865979383
7772,406.05,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:06:46.050000000,,19.461697722567287
7773,406.16,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:46.160000000,,19.70954356846473
7774,407.18,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:47.180000000,,19.34156378600823
7775,407.86,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",3,0 days 00:06:47.860000000,,19.461697722567287
7776,408.18,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:48.180000000,,19.421487603305785
7777,409.2,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:49.200000000,,19.301848049281315
7778,409.68,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,3,0 days 00:06:49.680000000,,19.1358024691358
7779,410.2,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:50.200000000,,19.175257731958766
7780,411.2,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:51.200000000,,18.852459016393443
7781,411.5,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:06:51.500000000,,18.8911704312115
7782,412.21,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:52.210000000,,18.87966804979253
7783,413.22,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:53.220000000,,18.68583162217659
7784,413.32,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",3,0 days 00:06:53.320000000,,18.8911704312115
7785,414.22,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:54.220000000,,18.801652892561986
7786,415.14,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:06:55.140000000,,18.237704918032787
7787,415.22,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:55.220000000,,18.106995884773664
7788,416.22,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:56.220000000,,18.556701030927837
7789,416.97,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,3,0 days 00:06:56.970000000,,18.762886597938145
7790,417.22,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:57.220000000,,18.59504132231405
7791,418.22,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:06:58.220000000,,19.1358024691358
7792,418.72,EVENT_CRASH,PLAYING,1200,-1,HIGH,undef,HIGH,none,3,0 days 00:06:58.720000000,,18.762886597938145
7793,418.79,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",3,0 days 00:06:58.790000000,,18.762886597938145
7794,419.22,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,3,0 days 00:06:59.220000000,,19.00826446280992
7795,420.23,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,3,0 days 00:07:00.230000000,,20.245398773006134
7796,420.54,EVENT_CRASH,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:00.540000000,,20.0
7797,420.61,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",3,0 days 00:07:00.610000000,,19.79381443298969
7798,421.24,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:01.240000000,,19.66873706004141
7799,422.26,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:02.260000000,,21.39917695473251
7800,422.43,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:07:02.430000000,,21.90082644628099
7801,423.28,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:03.280000000,,22.22222222222222
7802,424.13,EVENT_PICKUP,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:04.130000000,,22.520661157024794
7803,424.24,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:04.240000000,,22.633744855967077
7804,424.28,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:04.280000000,,22.933884297520663
7805,425.29,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:05.290000000,,23.34710743801653
7806,426.08,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:07:06.080000000,,23.96694214876033
7807,426.3,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:06.300000000,,23.96694214876033
7808,427.3,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:07.300000000,,23.858921161825727
7809,427.83,EVENT_CRASH,PLAYING,1200,-1,HIGH,undef,HIGH,none,3,0 days 00:07:07.830000000,,24.066390041493776
7810,427.9,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:07.900000000,,23.917525773195877
7811,428.3,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,3,0 days 00:07:08.300000000,,23.96694214876033
7812,429.3,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,3,0 days 00:07:09.300000000,,23.96694214876033
7813,429.65,EVENT_CRASH,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:09.650000000,,24.324324324324326
7814,429.72,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",3,0 days 00:07:09.720000000,,24.273858921161825
7815,430.32,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:10.320000000,,24.74012474012474
7816,431.32,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:11.320000000,,24.64065708418891
7817,431.54,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",3,0 days 00:07:11.540000000,,25.103734439834025
7818,432.32,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:12.320000000,,24.583333333333332
7819,433.32,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:13.320000000,,23.443983402489625
7820,433.35,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,3,0 days 00:07:13.350000000,,23.443983402489625
7821,434.32,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:14.320000000,,24.688796680497926
7822,435.19,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:07:15.190000000,,24.843423799582464
7823,435.34,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:15.340000000,,24.843423799582464
7824,436.35,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:16.350000000,,24.94802494802495
7825,436.94,EVENT_CRASH,PLAYING,1100,-1,HIGH,undef,HIGH,none,3,0 days 00:07:16.940000000,,25.155925155925157
7826,437.0,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:17.000000000,,25.571725571725572
7827,437.36,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,3,0 days 00:07:17.360000000,,25.208333333333332
7828,438.37,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,3,0 days 00:07:18.370000000,,25.72614107883817
7829,438.82,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:07:18.820000000,,25.313807531380757
7830,439.37,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,3,0 days 00:07:19.370000000,,24.94802494802495
7831,440.39,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,3,0 days 00:07:20.390000000,,24.74012474012474
7832,440.57,EVENT_CRASH,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:20.570000000,,25.469728601252612
7833,440.64,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",3,0 days 00:07:20.640000000,,25.469728601252612
7834,441.39,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:21.390000000,,24.532224532224532
7835,442.39,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:22.390000000,,24.94802494802495
7836,442.46,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:22.460000000,,24.94802494802495
7837,443.41,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:23.410000000,,24.532224532224532
7838,444.28,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",3,0 days 00:07:24.280000000,,24.896265560165975
7839,444.41,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:24.410000000,,25.0
7840,445.41,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:25.410000000,,25.363825363825367
7841,446.11,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:26.110000000,,24.688796680497926
7842,446.43,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:26.430000000,,25.052192066805844
7843,447.45,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:27.450000000,,24.948453608247423
7844,447.72,EVENT_PICKUP,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:27.720000000,,24.896265560165975
7845,447.93,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:27.930000000,,24.63465553235908
7846,448.45,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,3,0 days 00:07:28.450000000,,24.94802494802495
7847,449.45,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:29.450000000,,23.96694214876033
7848,449.75,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,3,0 days 00:07:29.750000000,,23.553719008264462
7849,450.45,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:30.450000000,,24.116424116424117
7850,451.45,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:31.450000000,,23.7603305785124
7851,451.57,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:31.570000000,,23.395445134575567
7852,452.45,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:32.450000000,,22.56728778467909
7853,453.4,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:07:33.400000000,,22.107438016528928
7854,453.45,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:33.450000000,,22.15320910973085
7855,454.46,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:34.460000000,,21.16182572614108
7856,455.22,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:35.220000000,,20.454545454545457
7857,455.47,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:35.470000000,,20.32854209445585
7858,456.47,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:36.470000000,,20.082815734989648
7859,456.84,EVENT_PICKUP,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:36.840000000,,20.20618556701031
7860,457.04,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:37.040000000,,20.496894409937887
7861,457.47,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,3,0 days 00:07:37.470000000,,20.412371134020617
7862,458.47,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:38.470000000,,20.041322314049587
7863,458.86,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:38.860000000,,20.0
7864,459.47,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:39.470000000,,20.123203285420946
7865,460.48,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:40.480000000,,19.421487603305785
7866,460.67,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:40.670000000,,19.175257731958766
7867,461.49,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:41.490000000,,18.813905930470348
7868,462.49,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:42.490000000,,19.00826446280992
7869,462.49,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:07:42.490000000,,19.00826446280992
7870,463.49,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:43.490000000,,19.10569105691057
7871,464.31,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,3,0 days 00:07:44.310000000,,18.350515463917525
7872,464.51,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:44.510000000,,18.84057971014493
7873,465.51,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:45.510000000,,18.126272912423623
7874,466.03,EVENT_PICKUP,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:46.030000000,,17.901234567901234
7875,466.13,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:46.130000000,,17.97520661157025
7876,466.51,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,3,0 days 00:07:46.510000000,,18.219461697722565
7877,467.51,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:47.510000000,,17.695473251028808
7878,467.95,EVENT_OBSTACLE,PLAYING,1350,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:47.950000000,,17.219917012448132
7879,468.51,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:48.510000000,,17.436974789915965
7880,469.53,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:49.530000000,,18.067226890756302
7881,469.76,EVENT_OBSTACLE,PLAYING,1350,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",3,0 days 00:07:49.760000000,,18.143459915611814
7882,470.53,CONTINUOUS,BROKENSHIP,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:50.530000000,,18.29787234042553
7883,471.53,CONTINUOUS,BROKENSHIP,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:51.530000000,,18.398268398268396
7884,472.54,CONTINUOUS,BROKENSHIP,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:52.540000000,,18.666666666666668
7885,473.55,CONTINUOUS,BROKENSHIP,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:53.550000000,,18.140589569160998
7886,474.56,CONTINUOUS,BROKENSHIP,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:54.560000000,,18.561484918793504
7887,475.57,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:55.570000000,,18.80952380952381
7888,476.59,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:56.590000000,,18.337408312958438
7889,477.59,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:57.590000000,,18.045112781954884
7890,478.59,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:58.590000000,,17.647058823529413
7891,479.59,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:07:59.590000000,,18.181818181818183
7892,480.59,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:00.590000000,,17.379679144385026
7893,481.59,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:01.590000000,,17.80821917808219
7894,482.29,EVENT_OBSTACLE,PLAYING,1350,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,3,0 days 00:08:02.290000000,,18.055555555555554
7895,482.59,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:02.590000000,,17.796610169491526
7896,483.59,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:03.590000000,,17.796610169491526
7897,484.11,EVENT_OBSTACLE,PLAYING,1350,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,3,0 days 00:08:04.110000000,,17.280453257790366
7898,484.59,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:04.590000000,,17.52873563218391
7899,485.6,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:05.600000000,,18.367346938775512
7900,485.93,EVENT_OBSTACLE,PLAYING,1350,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,3,0 days 00:08:05.930000000,,18.103448275862068
7901,486.6,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:06.600000000,,18.823529411764707
7902,487.55,EVENT_OBSTACLE,PLAYING,1350,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:08:07.550000000,,19.06158357771261
7903,487.61,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:07.610000000,,18.950437317784257
7904,488.61,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:08.610000000,,20.118343195266274
7905,488.98,EVENT_PICKUP,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:08.980000000,,19.940476190476193
7906,489.16,EVENT_OBSTACLE,PLAYING,1350,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",3,0 days 00:08:09.160000000,,19.81981981981982
7907,489.63,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:09.630000000,,20.710059171597635
7908,490.63,CONTINUOUS,PLAYING,1450,-1,HIGH,undef,HIGH,none,3,0 days 00:08:10.630000000,,21.25748502994012
7909,490.78,EVENT_OBSTACLE,PLAYING,1450,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:08:10.780000000,,21.856287425149702
7910,491.65,CONTINUOUS,PLAYING,1450,-1,HIGH,undef,HIGH,none,3,0 days 00:08:11.650000000,,23.10030395136778
7911,492.4,EVENT_OBSTACLE,PLAYING,1450,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:08:12.400000000,,23.952095808383234
7912,492.65,CONTINUOUS,PLAYING,1450,-1,HIGH,undef,HIGH,none,3,0 days 00:08:12.650000000,,24.169184290030213
7913,493.65,CONTINUOUS,PLAYING,1450,-1,HIGH,undef,HIGH,none,3,0 days 00:08:13.650000000,,24.846625766871167
7914,493.95,EVENT_CRASH,PLAYING,1400,-1,HIGH,undef,HIGH,none,3,0 days 00:08:13.950000000,,25.382262996941897
7915,494.02,EVENT_OBSTACLE,PLAYING,1400,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",3,0 days 00:08:14.020000000,,25.304878048780488
7916,494.67,CONTINUOUS,PLAYING,1400,-1,HIGH,undef,HIGH,none,3,0 days 00:08:14.670000000,,25.23076923076923
7917,495.58,EVENT_CRASH,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:15.580000000,,26.168224299065418
7918,495.65,EVENT_OBSTACLE,PLAYING,1350,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,3,0 days 00:08:15.650000000,,26.234567901234566
7919,495.67,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:15.670000000,,26.153846153846157
7920,496.67,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:16.670000000,,26.443768996960486
7921,497.2,EVENT_CRASH,PLAYING,1300,-1,HIGH,undef,HIGH,none,3,0 days 00:08:17.200000000,,26.769230769230766
7922,497.27,EVENT_OBSTACLE,PLAYING,1300,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:08:17.270000000,,26.605504587155966
7923,497.67,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,3,0 days 00:08:17.670000000,,26.666666666666668
7924,498.67,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,3,0 days 00:08:18.670000000,,26.56716417910448
7925,498.74,EVENT_PICKUP,PLAYING,1300,-1,HIGH,undef,HIGH,none,3,0 days 00:08:18.740000000,,26.488095238095237
7926,498.89,EVENT_OBSTACLE,PLAYING,1300,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:08:18.890000000,,26.56716417910448
7927,499.69,CONTINUOUS,PLAYING,1400,-1,HIGH,undef,HIGH,none,3,0 days 00:08:19.690000000,,26.627218934911244
7928,500.46,EVENT_CRASH,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:20.460000000,,27.113702623906704
7929,500.52,EVENT_OBSTACLE,PLAYING,1350,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:08:20.520000000,,27.246376811594203
7930,500.69,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:20.690000000,,26.956521739130434
7931,501.69,CONTINUOUS,PLAYING,1350,-1,HIGH,undef,HIGH,none,3,0 days 00:08:21.690000000,,26.197183098591548
7932,502.07,EVENT_CRASH,PLAYING,1300,-1,HIGH,undef,HIGH,none,3,0 days 00:08:22.070000000,,26.610644257703083
7933,502.14,EVENT_OBSTACLE,PLAYING,1300,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,3,0 days 00:08:22.140000000,,26.38888888888889
7934,502.69,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,3,0 days 00:08:22.690000000,,26.81564245810056
7935,503.71,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,3,0 days 00:08:23.710000000,,26.68463611859838
7936,504.16,EVENT_OBSTACLE,PLAYING,1300,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",3,0 days 00:08:24.160000000,,26.25994694960212
7937,504.71,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,3,0 days 00:08:24.710000000,,26.439790575916227
7938,505.71,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,3,0 days 00:08:25.710000000,,26.08695652173913
